X[s],Quattro sensor 1: EMG.A 1,X[s],Quattro sensor 1: EMG.B 1,X[s],Quattro sensor 1: EMG.C 1,X[s],Quattro sensor 1: EMG.D 1,X[s],Quattro sensor 1: Pitch 1,X[s],Quattro sensor 1: Roll 1,X[s],Quattro sensor 1: Yaw 1,X[s],Quattro sensor 2: EMG.A 2,X[s],Quattro sensor 2: EMG.B 2,X[s],Quattro sensor 2: EMG.C 2,X[s],Quattro sensor 2: EMG.D 2,X[s],Quattro sensor 2: Pitch 2,X[s],Quattro sensor 2: Roll 2,X[s],Quattro sensor 2: Yaw 2,X[s],Quattro sensor 3: EMG.A 3,X[s],Quattro sensor 3: EMG.B 3,X[s],Quattro sensor 3: EMG.C 3,X[s],Quattro sensor 3: EMG.D 3,X[s],Quattro sensor 3: Pitch 3,X[s],Quattro sensor 3: Roll 3,X[s],Quattro sensor 3: Yaw 3,X[s],Quattro sensor 4: EMG.A 4,X[s],Quattro sensor 4: EMG.B 4,X[s],Quattro sensor 4: EMG.C 4,X[s],Quattro sensor 4: EMG.D 4,X[s],Quattro sensor 4: Pitch 4,X[s],Quattro sensor 4: Roll 4,X[s],Quattro sensor 4: Yaw 4,Mean Yaw,Yaw SD,Mean Pitch ,Pitch SD,Mean Roll,Roll SD
0.2385,0.000391028,0.2385,0.000111613,0.2385,4.11E-07,0.2385,0.000412152,0.7155,1.530609,0.7155,1.760544,0.7155,168.1479,0.2385,0.000234319,0.2385,0.000134173,0.2385,0.000213681,0.2385,0.000122671,0.7155,0.3843859,0.7155,-0.08267227,0.7155,172.0002,0.2385,2.69E-06,0.2385,2.41E-06,0.2385,0.000216804,0.2385,0.000259809,0.7155,-0.1416106,0.7155,-4.113068,0.7155,167.4133,0.2385,0,0.2385,0,0.2385,0,0.2385,0,0.7155,0.004452581,0.7155,-0.2786955,0.7155,165.9257,168.371775,2.589565293,0.44445922,0.757278862,-0.678472943,2.467120271
0.243,0.000391346,0.243,0.000112101,0.243,4.44E-07,0.243,0.000412045,0.729,1.528722,0.729,1.765264,0.729,168.1426,0.243,0.00023437,0.243,0.000134178,0.243,0.000214159,0.243,0.000122157,0.729,0.3848874,0.729,-0.08350194,0.729,171.9967,0.243,2.82E-06,0.243,2.51E-06,0.243,0.000217921,0.243,0.000259307,0.729,-0.1399745,0.729,-4.117334,0.729,167.4053,0.243,0.000178414,0.243,4.97E-05,0.243,0.000591844,0.243,0.00034519,0.729,0.004284427,0.729,-0.2773942,0.729,165.9288,168.36835,2.588098162,0.444479832,0.755974249,-0.678241535,2.47065916
0.2475,0.000390129,0.2475,0.000111841,0.2475,4.11E-07,0.2475,0.000411568,0.7425,1.527552,0.7425,1.769816,0.7425,168.1238,0.2475,0.000234783,0.2475,0.000134015,0.2475,0.000214354,0.2475,0.000122962,0.7425,0.3798989,0.7425,-0.08734797,0.7425,171.9941,0.2475,2.82E-06,0.2475,2.48E-06,0.2475,0.00021785,0.2475,0.000260191,0.7425,-0.1395347,0.7425,-4.114621,0.7425,167.4092,0.2475,0.000178023,0.2475,4.98E-05,0.2475,0.000592116,0.2475,0.000346007,0.7425,0.001904148,0.7425,-0.2759269,0.7425,165.9274,168.363625,2.587404368,0.442455087,0.755898104,-0.677019968,2.47067439
0.252,0.000390122,0.252,0.000110874,0.252,4.44E-07,0.252,0.000410866,0.756,1.5231,0.756,1.776621,0.756,168.1084,0.252,0.000235516,0.252,0.000134161,0.252,0.00021406,0.252,0.000122457,0.756,0.376964,0.756,-0.08931614,0.756,171.9971,0.252,2.73E-06,0.252,2.41E-06,0.252,0.000216764,0.252,0.000260856,0.756,-0.1389331,0.756,-4.114518,0.756,167.4167,0.252,0.000178276,0.252,4.99E-05,0.252,0.000592292,0.252,0.000346156,0.756,0.001009949,0.756,-0.276034,0.756,165.9384,168.36515,2.584934192,0.440535212,0.753868645,-0.675811785,2.472712843
0.2565,0.00038892,0.2565,0.000110848,0.2565,4.44E-07,0.2565,0.000410083,0.7695,1.526712,0.7695,1.782463,0.7695,168.0953,0.2565,0.00023642,0.2565,0.00013427,0.2565,0.000213071,0.2565,0.000121587,0.7695,0.3771264,0.7695,-0.09145889,0.7695,171.9857,0.2565,2.75E-06,0.2565,2.44E-06,0.2565,0.000217249,0.2565,0.000260655,0.7695,-0.1390117,0.7695,-4.114951,0.7695,167.4202,0.2565,0.000178634,0.2565,4.97E-05,0.2565,0.000591706,0.2565,0.000346299,0.7695,0.001662803,0.7695,-0.2812404,0.7695,165.934,168.3588,2.580985655,0.441622376,0.755486505,-0.676296823,2.474398742
0.261,0.000388947,0.261,0.000111171,0.261,4.44E-07,0.261,0.000409437,0.783,1.528265,0.783,1.783593,0.783,168.0896,0.261,0.000236645,0.261,0.000134486,0.261,0.000212857,0.261,0.00012112,0.783,0.3878767,0.783,-0.0946117,0.783,171.9743,0.261,2.73E-06,0.261,2.43E-06,0.261,0.000216906,0.261,0.000260267,0.783,-0.1379408,0.783,-4.116963,0.783,167.4334,0.261,0.000178558,0.261,4.94E-05,0.261,0.000591387,0.261,0.000346326,0.783,0.002538979,0.783,-0.2850914,0.783,165.9499,168.3618,2.569269498,0.44518497,0.755494921,-0.678268275,2.475252539
0.2655,0.000388441,0.2655,0.000111343,0.2655,4.44E-07,0.2655,0.000409666,0.7965,1.53192,0.7965,1.779036,0.7965,168.0962,0.2655,0.000237408,0.2655,0.000133669,0.2655,0.000211691,0.2655,0.000120874,0.7965,0.3897127,0.7965,-0.09579461,0.7965,171.9734,0.2655,2.85E-06,0.2655,2.55E-06,0.2655,0.000216516,0.2655,0.000260383,0.7965,-0.1377651,0.7965,-4.118258,0.7965,167.4325,0.2655,0.00017767,0.2655,4.96E-05,0.2655,0.000591596,0.2655,0.000347004,0.7965,0.00096353,0.7965,-0.2830828,0.7965,165.9525,168.36365,2.567911552,0.446207782,0.757458357,-0.679524853,2.474356106
0.27,0.000388854,0.27,0.000110206,0.27,4.44E-07,0.27,0.000409686,0.81,1.5306,0.81,1.7801,0.81,168.1041,0.27,0.00023717,0.27,0.000133546,0.27,0.000211343,0.27,0.000120831,0.81,0.3902403,0.81,-0.09707949,0.81,171.9756,0.27,2.81E-06,0.27,2.51E-06,0.27,0.000217011,0.27,0.000260906,0.81,-0.1382396,0.81,-4.126234,0.81,167.4334,0.27,0.000177278,0.27,4.95E-05,0.27,0.000590965,0.27,0.000347486,0.81,0.003490522,0.81,-0.2823279,0.81,165.9618,168.368725,2.565650955,0.446522806,0.756442498,-0.681385348,2.478343031
0.2745,0.000388944,0.2745,0.000110385,0.2745,4.44E-07,0.2745,0.000408319,0.8235,1.524115,0.8235,1.780199,0.8235,168.0816,0.2745,0.000237718,0.2745,0.00013396,0.2745,0.000210282,0.2745,0.000119256,0.8235,0.389054,0.8235,-0.09892566,0.8235,171.9787,0.2745,2.85E-06,0.2745,2.51E-06,0.2745,0.0002168,0.2745,0.000260779,0.8235,-0.1404466,0.8235,-4.128643,0.8235,167.4409,0.2745,0.000176566,0.2745,4.93E-05,0.2745,0.00059128,0.2745,0.000348165,0.8235,0.005564818,0.8235,-0.2811932,0.8235,165.9569,168.364525,2.568530628,0.444571805,0.7535404,-0.682140715,2.4794081
0.279,0.000389031,0.279,0.000110156,0.279,4.44E-07,0.279,0.000408556,0.837,1.523676,0.837,1.780945,0.837,168.0878,0.279,0.000238132,0.279,0.000134128,0.279,0.000210204,0.279,0.000119504,0.837,0.3923098,0.837,-0.1017973,0.837,171.9883,0.279,2.87E-06,0.279,2.53E-06,0.279,0.000216656,0.279,0.000260829,0.837,-0.1400575,0.837,-4.130747,0.837,167.4489,0.279,0.00017664,0.279,4.93E-05,0.279,0.00059134,0.279,0.000348536,0.837,0.003924732,0.837,-0.2712684,0.837,165.9472,168.36805,2.574885212,0.444963258,0.753471485,-0.680716925,2.480946256
0.2835,0.000388362,0.2835,0.000110645,0.2835,4.44E-07,0.2835,0.000407795,0.8505,1.521778,0.8505,1.794419,0.8505,168.1139,0.2835,0.000238613,0.2835,0.000135211,0.2835,0.000210462,0.2835,0.000118992,0.8505,0.3937036,0.8505,-0.1030408,0.8505,171.9962,0.2835,2.90E-06,0.2835,2.52E-06,0.2835,0.000217154,0.2835,0.000261544,0.8505,-0.1402969,0.8505,-4.129014,0.8505,167.4501,0.2835,0.000176804,0.2835,4.91E-05,0.2835,0.000591754,0.2835,0.000348718,0.8505,0.002355815,0.8505,-0.2692595,0.8505,165.9472,168.37685,2.577524769,0.444385129,0.752902607,-0.676723825,2.484618931
0.288,0.000388296,0.288,0.000110725,0.288,4.44E-07,0.288,0.000406751,0.864,1.521975,0.864,1.793062,0.864,168.1178,0.288,0.000238404,0.288,0.000135391,0.288,0.000210356,0.288,0.000118878,0.864,0.3938013,0.864,-0.1043191,0.864,171.9874,0.288,2.95E-06,0.288,2.59E-06,0.288,0.000217507,0.288,0.000261845,0.864,-0.1371002,0.864,-4.128193,0.864,167.4566,0.288,0.000177051,0.288,4.90E-05,0.288,0.000591431,0.288,0.000348504,0.864,0.005749435,0.864,-0.2754464,0.864,165.9521,168.378475,2.570955741,0.446106384,0.751503662,-0.678724125,2.483353661
0.2925,0.000387854,0.2925,0.000111195,0.2925,4.44E-07,0.2925,0.00040758,0.8775,1.520933,0.8775,1.792302,0.8775,168.1323,0.2925,0.000237335,0.2925,0.000135672,0.2925,0.000210507,0.2925,0.000119765,0.8775,0.3963315,0.8775,-0.1028079,0.8775,171.9817,0.2925,2.95E-06,0.2925,2.59E-06,0.2925,0.000218509,0.2925,0.000261277,0.8775,-0.1373222,0.8775,-4.128606,0.8775,167.4642,0.2925,0.000176004,0.2925,4.94E-05,0.2925,0.000592051,0.2925,0.000349194,0.8775,0.009969444,0.8775,-0.2771323,0.8775,165.9323,168.377625,2.57316281,0.447477936,0.750183669,-0.67906105,2.483318351
0.297,0.000387814,0.297,0.000112537,0.297,4.44E-07,0.297,0.000407306,0.891,1.519226,0.891,1.792886,0.891,168.1402,0.297,0.000238107,0.297,0.000135569,0.297,0.000209868,0.297,0.000119803,0.891,0.4015128,0.891,-0.107631,0.891,171.9607,0.297,2.97E-06,0.297,2.59E-06,0.297,0.000218663,0.297,0.000260958,0.891,-0.1338777,0.891,-4.128296,0.891,167.453,0.297,0.000176349,0.297,4.94E-05,0.297,0.000591969,0.297,0.000349117,0.891,0.009870611,0.891,-0.2797891,0.891,165.9265,168.3701,2.566288873,0.449182928,0.74838039,-0.680707525,2.482853433
0.3015,0.000387607,0.3015,0.000112788,0.3015,4.44E-07,0.3015,0.000407795,0.9045,1.521075,0.9045,1.791782,0.9045,168.1388,0.3015,0.000238306,0.3015,0.000135833,0.3015,0.000209503,0.3015,0.000119951,0.9045,0.4005485,0.9045,-0.1063886,0.9045,171.962,0.3015,2.99E-06,0.3015,2.65E-06,0.3015,0.000218462,0.3015,0.000260699,0.9045,-0.1330425,0.9045,-4.133892,0.9045,167.4591,0.3015,0.000175715,0.3015,4.99E-05,0.3015,0.000593473,0.3015,0.000347762,0.9045,0.01263223,0.9045,-0.2807691,0.9045,165.9274,168.371825,2.565926583,0.450303308,0.748526522,-0.682316925,2.485120391
0.306,0.000387203,0.306,0.000113125,0.306,4.44E-07,0.306,0.000408985,0.918,1.521062,0.918,1.790608,0.918,168.1287,0.306,0.000238115,0.306,0.000136114,0.306,0.000208773,0.306,0.000121109,0.918,0.3964824,0.918,-0.1044401,0.918,171.9493,0.306,3.04E-06,0.306,2.70E-06,0.306,0.000219268,0.306,0.000260711,0.918,-0.1358456,0.918,-4.133295,0.918,167.4619,0.306,0.0001772,0.306,4.96E-05,0.306,0.000593228,0.306,0.000348581,0.918,0.01243303,0.918,-0.2794689,0.918,165.9433,168.3708,2.554938363,0.448532958,0.749379577,-0.681649,2.484675279
0.3105,0.000386727,0.3105,0.000113345,0.3105,4.44E-07,0.3105,0.000410012,0.9315,1.520494,0.9315,1.791465,0.9315,168.1265,0.3105,0.000238319,0.3105,0.000136233,0.3105,0.000209095,0.3105,0.00012118,0.9315,0.3956708,0.9315,-0.1053898,0.9315,171.9541,0.3105,2.90E-06,0.3105,2.58E-06,0.3105,0.000219305,0.3105,0.00026097,0.9315,-0.1389825,0.9315,-4.133999,0.9315,167.4778,0.3105,0.000178555,0.3105,4.96E-05,0.3105,0.000592986,0.3105,0.000348595,0.9315,0.01068151,0.9315,-0.2765956,0.9315,165.9745,168.383225,2.545506272,0.446965953,0.750282917,-0.68112985,2.485367526
0.315,0.000387163,0.315,0.000113152,0.315,4.44E-07,0.315,0.000409214,0.945,1.518175,0.945,1.794536,0.945,168.1402,0.315,0.000238964,0.315,0.000137108,0.315,0.000208675,0.315,0.00012088,0.945,0.3980044,0.945,-0.1074153,0.945,171.9537,0.315,2.89E-06,0.315,2.58E-06,0.315,0.000219266,0.315,0.000260743,0.945,-0.1385946,0.945,-4.136992,0.945,167.4884,0.315,0.000178576,0.315,4.97E-05,0.315,0.000593306,0.315,0.000348865,0.945,0.01022314,0.945,-0.27665,0.945,165.9847,168.39175,2.540386856,0.446951985,0.749113143,-0.681630325,2.487613041
0.3195,0.000387176,0.3195,0.000112802,0.3195,4.44E-07,0.3195,0.000409364,0.9585,1.518263,0.9585,1.79845,0.9585,168.1433,0.3195,0.000239243,0.3195,0.000136839,0.3195,0.000208828,0.3195,0.000120652,0.9585,0.39763,0.9585,-0.1083136,0.9585,171.9524,0.3195,2.93E-06,0.3195,2.62E-06,0.3195,0.000219532,0.3195,0.000260612,0.9585,-0.141175,0.9585,-4.137267,0.9585,167.4876,0.3195,0.000178042,0.3195,4.99E-05,0.3195,0.000593575,0.3195,0.000349309,0.9585,0.01825467,0.9585,-0.2778622,0.9585,166.0031,168.3966,2.533969072,0.448243168,0.748288719,-0.6812482,2.488904942
0.324,0.000386019,0.324,0.000112503,0.324,4.44E-07,0.324,0.000408604,0.972,1.517437,0.972,1.802701,0.972,168.1473,0.324,0.000239609,0.324,0.00013647,0.324,0.000209009,0.324,0.000119387,0.972,0.3976249,0.972,-0.1083215,0.972,171.9545,0.324,2.94E-06,0.324,2.60E-06,0.324,0.000219209,0.324,0.000260032,0.972,-0.1413024,0.972,-4.137709,0.972,167.4924,0.324,0.000177628,0.324,4.97E-05,0.324,0.00059303,0.324,0.000350383,0.972,0.01844152,0.972,-0.2760758,0.972,166.0172,168.40285,2.529806887,0.448050255,0.747892805,-0.679851325,2.490617511
0.3285,0.00038594,0.3285,0.000112938,0.3285,4.44E-07,0.3285,0.000408677,0.9855,1.517397,0.9855,1.803928,0.9855,168.153,0.3285,0.000239185,0.3285,0.000136787,0.3285,0.000210527,0.3285,0.000118209,0.9855,0.3926609,0.9855,-0.1059926,0.9855,171.9401,0.3285,3.01E-06,0.3285,2.66E-06,0.3285,0.000219185,0.3285,0.000259367,0.9855,-0.1403045,0.9855,-4.140648,0.9855,167.4981,0.3285,0.000177891,0.3285,4.99E-05,0.3285,0.000592875,0.3285,0.000350291,0.9855,0.02081716,0.9855,-0.2740224,0.9855,166.0234,168.40365,2.520245682,0.44764264,0.747274874,-0.67918375,2.49267477
0.333,0.000385424,0.333,0.000113135,0.333,4.44E-07,0.333,0.000408576,0.999,1.516296,0.999,1.807603,0.999,168.1645,0.333,0.000238593,0.333,0.000137037,0.333,0.000211026,0.333,0.000117892,0.999,0.3935951,0.999,-0.106793,0.999,171.937,0.333,2.71E-06,0.333,2.40E-06,0.333,0.000220391,0.333,0.000258828,0.999,-0.1381276,0.999,-4.140409,0.999,167.498,0.333,0.00017792,0.333,5.05E-05,0.333,0.000593683,0.333,0.000350533,0.999,0.01557161,0.999,-0.2746623,0.999,166.0397,168.4098,2.513302288,0.446833778,0.747161444,-0.678565325,2.493689089
0.3375,0.000385282,0.3375,0.000112939,0.3375,4.44E-07,0.3375,0.000408446,1.0125,1.516298,1.0125,1.809589,1.0125,168.1786,0.3375,0.000238486,0.3375,0.000137284,0.3375,0.000211115,0.3375,0.000118797,1.0125,0.3926608,1.0125,-0.1121099,1.0125,171.9348,0.3375,2.90E-06,0.3375,2.56E-06,0.3375,0.000220209,0.3375,0.000258535,1.0125,-0.1344955,1.0125,-4.136939,1.0125,167.4966,0.3375,0.000177802,0.3375,5.04E-05,0.3375,0.000593457,0.3375,0.000350313,1.0125,0.01468589,1.0125,-0.2747694,1.0125,166.0472,168.4143,2.509635461,0.447287298,0.746409882,-0.678557325,2.4923338
0.342,0.000384894,0.342,0.0001129,0.342,4.44E-07,0.342,0.000408456,1.026,1.514502,1.026,1.80865,1.026,168.1996,0.342,0.000237852,0.342,0.000137776,0.342,0.000211298,0.342,0.000119052,1.026,0.3949035,1.026,-0.1128151,1.026,171.9309,0.342,2.79E-06,0.342,2.48E-06,0.342,0.000220586,0.342,0.000258613,1.026,-0.1338473,1.026,-4.135098,1.026,167.4975,0.342,0.000179705,0.342,5.04E-05,0.342,0.000594365,0.342,0.000349108,1.026,0.002179024,1.026,-0.2771778,1.026,166.0595,168.421875,2.503194453,0.444434306,0.747773923,-0.679110225,2.49098657
0.3465,0.000385782,0.3465,0.000112321,0.3465,4.44E-07,0.3465,0.000408293,1.0395,1.512138,1.0395,1.810567,1.0395,168.2022,0.3465,0.000238311,0.3465,0.000138156,0.3465,0.00021115,0.3465,0.000121211,1.0395,0.3960576,1.0395,-0.1166686,1.0395,171.9282,0.3465,2.85E-06,0.3465,2.57E-06,0.3465,0.000221204,0.3465,0.000258734,1.0395,-0.1339805,1.0395,-4.138617,1.0395,167.4997,0.3465,0.000180221,0.3465,5.04E-05,0.3465,0.000594276,0.3465,0.000348907,1.0395,0.002878167,1.0395,-0.2757699,1.0395,166.0635,168.4234,2.500326791,0.444273317,0.746517893,-0.680122125,2.493036951
0.351,0.000385969,0.351,0.000112951,0.351,4.44E-07,0.351,0.000408158,1.053,1.511906,1.053,1.809958,1.053,168.2119,0.351,0.000237869,0.351,0.000138384,0.351,0.000211159,0.351,0.000121277,1.053,0.3974397,1.053,-0.1174088,1.053,171.9168,0.351,2.88E-06,0.351,2.64E-06,0.351,0.000221306,0.351,0.000258339,1.053,-0.1354993,1.053,-4.138824,1.053,167.4935,0.351,0.000178606,0.351,5.05E-05,0.351,0.000594153,0.351,0.000348188,1.053,-0.000419033,1.053,-0.2739713,1.053,166.0613,168.420875,2.496182467,0.443356842,0.747421601,-0.680061525,2.492971617
0.3555,0.000385489,0.3555,0.000113458,0.3555,4.44E-07,0.3555,0.000408477,1.0665,1.511715,1.0665,1.812496,1.0665,168.2176,0.3555,0.000237275,0.3555,0.000138527,0.3555,0.000211896,0.3555,0.000121213,1.0665,0.395588,1.0665,-0.1218523,1.0665,171.8962,0.3555,2.88E-06,0.3555,2.65E-06,0.3555,0.000219713,0.3555,0.000259099,1.0665,-0.1356163,1.0665,-4.141044,1.0665,167.4913,0.3555,0.00017785,0.3555,5.07E-05,0.3555,0.000594442,0.3555,0.000347024,1.0665,0.003448697,1.0665,-0.2730606,1.0665,166.0547,168.41495,2.488771984,0.443783849,0.746636762,-0.680865225,2.494559909
0.36,0.000385335,0.36,0.000113086,0.36,4.44E-07,0.36,0.000408471,1.08,1.511368,1.08,1.814774,1.08,168.2097,0.36,0.000237029,0.36,0.000138614,0.36,0.00021226,0.36,0.00012138,1.08,0.3965712,1.08,-0.1235683,1.08,171.9058,0.36,2.79E-06,0.36,2.55E-06,0.36,0.000219878,0.36,0.000258255,1.08,-0.1294518,1.08,-4.139022,1.08,167.4973,0.36,0.000176804,0.36,5.09E-05,0.36,0.000594582,0.36,0.000347932,1.08,0.00262245,1.08,-0.2736004,1.08,166.0595,168.418075,2.491207769,0.445277463,0.745023158,-0.680354175,2.494227127
0.3645,0.000384768,0.3645,0.000112912,0.3645,4.44E-07,0.3645,0.000410357,1.0935,1.509235,1.0935,1.817307,1.0935,168.2018,0.3645,0.000235616,0.3645,0.000138867,0.3645,0.000212927,0.3645,0.000121338,1.0935,0.3981119,1.0935,-0.1270112,1.0935,171.9194,0.3645,2.72E-06,0.3645,2.44E-06,0.3645,0.000218563,0.3645,0.00025822,1.0935,-0.1294039,1.0935,-4.138584,1.0935,167.4946,0.3645,0.000174518,0.3645,5.10E-05,0.3645,0.0005941,0.3645,0.0003475,1.0935,0.004628416,1.0935,-0.2649855,1.0935,166.0697,168.421375,2.494906764,0.445642854,0.74356348,-0.678318425,2.495086363
0.369,0.000384532,0.369,0.000113787,0.369,4.75E-07,0.369,0.000410527,1.107,1.509618,1.107,1.817001,1.107,168.1953,0.369,0.000235497,0.369,0.000139089,0.369,0.000213609,0.369,0.000120057,1.107,0.3989536,1.107,-0.1265091,1.107,171.9181,0.369,2.68E-06,0.369,2.41E-06,0.369,0.00021824,0.369,0.00025738,1.107,-0.1292662,1.107,-4.140824,1.107,167.4854,0.369,0.000173066,0.369,5.11E-05,0.369,0.000594314,0.369,0.000348662,1.107,0.006805107,1.107,-0.2647201,1.107,166.0666,168.41635,2.49660497,0.446527627,0.743262819,-0.67876305,2.496071594
0.3735,0.000383909,0.3735,0.000115211,0.3735,4.75E-07,0.3735,0.000412446,1.1205,1.505669,1.1205,1.822595,1.1205,168.2058,0.3735,0.000234155,0.3735,0.000138767,0.3735,0.000213975,0.3735,0.000120621,1.1205,0.4018883,1.1205,-0.1245382,1.1205,171.915,0.3735,2.76E-06,0.3735,2.47E-06,0.3735,0.000218563,0.3735,0.000257182,1.1205,-0.1314271,1.1205,-4.140192,1.1205,167.4824,0.3735,0.000173001,0.3735,5.12E-05,0.3735,0.000594509,0.3735,0.000348704,1.1205,0.008071302,1.1205,-0.2645619,1.1205,166.082,168.4213,2.490397401,0.446050376,0.741630596,-0.676674275,2.49779855
0.378,0.00038426,0.378,0.0001157,0.378,4.75E-07,0.378,0.000412634,1.134,1.503166,1.134,1.821845,1.134,168.2089,0.378,0.000234315,0.378,0.000138352,0.378,0.00021416,0.378,0.000119573,1.134,0.4031896,1.134,-0.1244689,1.134,171.9216,0.378,2.74E-06,0.378,2.46E-06,0.378,0.000218535,0.378,0.000257653,1.134,-0.1344748,1.134,-4.140098,1.134,167.4812,0.378,0.000173844,0.378,5.11E-05,0.378,0.000594286,0.378,0.000348427,1.134,0.009214161,1.134,-0.2631012,1.134,166.082,168.423425,2.493545554,0.44527374,0.740982104,-0.676455775,2.497590555
0.3825,0.000384766,0.3825,0.000115465,0.3825,4.75E-07,0.3825,0.000413288,1.1475,1.507921,1.1475,1.822762,1.1475,168.2098,0.3825,0.000233971,0.3825,0.000137887,0.3825,0.000213869,0.3825,0.000119453,1.1475,0.4048657,1.1475,-0.1234923,1.1475,171.9269,0.3825,2.88E-06,0.3825,2.56E-06,0.3825,0.000217968,0.3825,0.00025618,1.1475,-0.1362799,1.1475,-4.138978,1.1475,167.479,0.3825,0.000172995,0.3825,5.09E-05,0.3825,0.000594224,0.3825,0.000348082,1.1475,0.01286676,1.1475,-0.264415,1.1475,166.0952,168.427725,2.492152282,0.44734339,0.742970459,-0.676030825,2.497378301
0.387,0.00038493,0.387,0.000114258,0.387,4.75E-07,0.387,0.000414259,1.161,1.506264,1.161,1.821316,1.161,168.2071,0.387,0.000234032,0.387,0.000137591,0.387,0.000212039,0.387,0.000119263,1.161,0.4049522,1.161,-0.1248131,1.161,171.9304,0.387,2.77E-06,0.387,2.44E-06,0.387,0.000217921,0.387,0.000256507,1.161,-0.1376816,1.161,-4.13825,1.161,167.4791,0.387,0.000173977,0.387,5.11E-05,0.387,0.000594023,0.387,0.000348131,1.161,0.01268276,1.161,-0.2631144,1.161,166.1062,168.4307,2.490431011,0.44655434,0.742583662,-0.676215375,2.496533837
0.3915,0.00038515,0.3915,0.000113914,0.3915,5.04E-07,0.3915,0.00041435,1.1745,1.499079,1.1745,1.829946,1.1745,168.2269,0.3915,0.000234558,0.3915,0.000137844,0.3915,0.000211583,0.3915,0.000118047,1.1745,0.4033372,1.1745,-0.1266662,1.1745,171.9264,0.3915,2.83E-06,0.3915,2.48E-06,0.3915,0.000216963,0.3915,0.000255875,1.1745,-0.1365879,1.1745,-4.141202,1.1745,167.4821,0.3915,0.000173575,0.3915,5.10E-05,0.3915,0.000592843,0.3915,0.000347897,1.1745,0.01052977,1.1745,-0.2677737,1.1745,166.1397,168.443775,2.477182006,0.444089518,0.739329398,-0.676423975,2.500387028
0.396,0.000384779,0.396,0.00011139,0.396,5.04E-07,0.396,0.000413836,1.188,1.501884,1.188,1.830049,1.188,168.2401,0.396,0.000234946,0.396,0.000138152,0.396,0.000210841,0.396,0.000119138,1.188,0.4052042,1.188,-0.1282888,1.188,171.9268,0.396,2.82E-06,0.396,2.50E-06,0.396,0.00021594,0.396,0.00025572,1.188,-0.138409,1.188,-4.140954,1.188,167.4831,0.396,0.000174529,0.396,5.10E-05,0.396,0.000592335,0.396,0.000348406,1.188,0.01045634,1.188,-0.2673412,1.188,166.1485,168.449625,2.47413241,0.444783885,0.741121124,-0.67663375,2.50021171
0.4005,0.000384836,0.4005,0.000111204,0.4005,5.04E-07,0.4005,0.000413752,1.2015,1.501323,1.2015,1.830906,1.2015,168.2375,0.4005,0.00023533,0.4005,0.000138451,0.4005,0.000211043,0.4005,0.000119214,1.2015,0.4052032,1.2015,-0.1282979,1.2015,171.9295,0.4005,2.99E-06,0.4005,2.65E-06,0.4005,0.000216582,0.4005,0.00025545,1.2015,-0.1378622,1.2015,-4.142208,1.2015,167.4839,0.4005,0.000174236,0.4005,5.07E-05,0.4005,0.000592029,0.4005,0.000349378,1.2015,0.01049907,1.2015,-0.2712986,1.2015,166.1476,168.449625,2.475646105,0.444790768,0.74070266,-0.677724625,2.500861485
0.405,0.00038536,0.405,0.000110335,0.405,5.04E-07,0.405,0.000413267,1.215,1.501232,1.215,1.832179,1.215,168.2397,0.405,0.00023526,0.405,0.00013857,0.405,0.00021268,0.405,0.000118798,1.215,0.4080461,1.215,-0.1316505,1.215,171.943,0.405,2.98E-06,0.405,2.62E-06,0.405,0.000215688,0.405,0.000255541,1.215,-0.1415001,1.215,-4.144695,1.215,167.5069,0.405,0.000175255,0.405,5.06E-05,0.405,0.000591719,0.405,0.000348157,1.215,0.01196006,1.215,-0.2724423,1.215,166.1472,168.4592,2.479063128,0.444934515,0.741282125,-0.6791522,2.502128584
0.4095,0.000385366,0.4095,0.00011024,0.4095,5.04E-07,0.4095,0.00041202,1.2285,1.501436,1.2285,1.832408,1.2285,168.2555,0.4095,0.000235241,0.4095,0.000138335,0.4095,0.000213495,0.4095,0.000119141,1.2285,0.4012765,1.2285,-0.1291033,1.2285,171.9558,0.4095,3.08E-06,0.4095,2.69E-06,0.4095,0.000215907,0.4095,0.000255667,1.2285,-0.1436557,1.2285,-4.143573,1.2285,167.5145,0.4095,0.00017463,0.4095,5.06E-05,0.4095,0.000591751,0.4095,0.00034797,1.2285,0.01243528,1.2285,-0.2728238,1.2285,166.152,168.46945,2.482130465,0.44287302,0.741974492,-0.678273025,2.501852619
0.414,0.0003862,0.414,0.000111561,0.414,5.04E-07,0.414,0.000413542,1.242,1.499749,1.242,1.832587,1.242,168.2612,0.414,0.00023469,0.414,0.00013794,0.414,0.000213229,0.414,0.000117973,1.242,0.400374,1.242,-0.134844,1.242,171.9501,0.414,3.07E-06,0.414,2.71E-06,0.414,0.000215794,0.414,0.000256043,1.242,-0.1411701,1.242,-4.141539,1.242,167.5127,0.414,0.000175686,0.414,5.05E-05,0.414,0.000592423,0.414,0.000345996,1.242,0.01152615,1.242,-0.2764554,1.242,166.1639,168.471975,2.475829716,0.442619763,0.740711198,-0.68006285,2.500359239
